date,title,content,source,url,keyword,text,sentiment,confidence,topic
2025-06-07,Field Notes from Shipping Real Code with Claude,"Think of this post as your field guide to a new way of building software. By the time you finish reading, you’ll understand not just the how but the",Diwank.space,https://diwank.space/field-notes-from-shipping-real-code-with-claude,Nifty 50,"Field Notes from Shipping Real Code with Claude. Think of this post as your field guide to a new way of building software. By the time you finish reading, you’ll understand not just the how but the",Neutral,0.9999642372131348,Unknown
2025-05-14,Sensex rises! These stocks are up over 10% on BSE,"In the Nifty 50 index, 41 stocks were trading in the green, while 9 stocks were trading in the red.",The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-these-stocks-are-up-over-10-on-bse/articleshow/121152888.cms,Nifty 50,"Sensex rises! These stocks are up over 10% on BSE. In the Nifty 50 index, 41 stocks were trading in the green, while 9 stocks were trading in the red.",Positive,0.908652663230896,Nifty
2025-05-22,Sensex falls! But these stocks are up over 10% on BSE,"In the Nifty 50 index, 5 stocks were trading in the green, while 45 stocks were trading in the red.",The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-falls-but-these-stocks-are-up-over-10-on-bse/articleshow/121331307.cms,Nifty 50,"Sensex falls! But these stocks are up over 10% on BSE. In the Nifty 50 index, 5 stocks were trading in the green, while 45 stocks were trading in the red.",Neutral,0.9892093539237976,Nifty
2025-05-27,Sensex falls! But these stocks are up over 10% on BSE,"In the Nifty 50 index, 18 stocks were trading in the green, while 32 stocks were trading in the red.",The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-falls-but-these-stocks-are-up-over-10-on-bse/articleshow/121429343.cms,Nifty 50,"Sensex falls! But these stocks are up over 10% on BSE. In the Nifty 50 index, 18 stocks were trading in the green, while 32 stocks were trading in the red.",Neutral,0.994573175907135,Nifty
2025-06-05,Sensex rises! These stocks are up over 10% on BSE,"In the Nifty 50 index, 33 stocks were trading in the green, while 17 stocks were trading in the red.",The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-these-stocks-are-up-over-10-on-bse/articleshow/121639222.cms,Nifty 50,"Sensex rises! These stocks are up over 10% on BSE. In the Nifty 50 index, 33 stocks were trading in the green, while 17 stocks were trading in the red.",Positive,0.9140496253967285,Nifty
2025-06-06,Sensex rises! These stocks are up over 10% on BSE,"In the Nifty 50 index, 43 stocks were trading in the green, while 7 stocks were trading in the red.",The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-these-stocks-are-up-over-10-on-bse/articleshow/121666696.cms,Nifty 50,"Sensex rises! These stocks are up over 10% on BSE. In the Nifty 50 index, 43 stocks were trading in the green, while 7 stocks were trading in the red.",Positive,0.9012726545333862,Nifty
2025-06-09,Sensex rises! These stocks are up over 10% on BSE,"In the Nifty 50 index, 38 stocks were trading in the green, while 12 stocks were trading in the red.",The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-these-stocks-are-up-over-10-on-bse/articleshow/121719061.cms,Nifty 50,"Sensex rises! These stocks are up over 10% on BSE. In the Nifty 50 index, 38 stocks were trading in the green, while 12 stocks were trading in the red.",Positive,0.9063930511474609,Nifty
2025-05-19,Sensex falls! But these stocks are up over 10% on BSE,"In the Nifty 50 index, 32 stocks were trading in the green, while 18 stocks were trading in the red.",The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-falls-but-these-stocks-are-up-over-10-on-bse/articleshow/121259890.cms,Nifty 50,"Sensex falls! But these stocks are up over 10% on BSE. In the Nifty 50 index, 32 stocks were trading in the green, while 18 stocks were trading in the red.",Neutral,0.9931746125221252,Nifty
2025-05-29,Sensex rises! These stocks are up over 10% on BSE,"In the Nifty 50 index, 22 stocks were trading in the green, while 28 stocks were trading in the red.",The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-these-stocks-are-up-over-10-on-bse/articleshow/121480355.cms,Nifty 50,"Sensex rises! These stocks are up over 10% on BSE. In the Nifty 50 index, 22 stocks were trading in the green, while 28 stocks were trading in the red.",Positive,0.9002659320831299,Nifty
2025-06-03,Sensex falls! But these stocks are up over 10% on BSE,"In the Nifty 50 index, 15 stocks were trading in the green, while 35 stocks were trading in the red.",The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-falls-but-these-stocks-are-up-over-10-on-bse/articleshow/121588020.cms,Nifty 50,"Sensex falls! But these stocks are up over 10% on BSE. In the Nifty 50 index, 15 stocks were trading in the green, while 35 stocks were trading in the red.",Neutral,0.993830144405365,Nifty
2025-05-21,Sensex rises! These stocks are up over 10% on BSE,"In the Nifty 50 index, 48 stocks were trading in the green, while 2 stocks were trading in the red.",The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-these-stocks-are-up-over-10-on-bse/articleshow/121307141.cms,Nifty 50,"Sensex rises! These stocks are up over 10% on BSE. In the Nifty 50 index, 48 stocks were trading in the green, while 2 stocks were trading in the red.",Positive,0.8992786407470703,Nifty
2025-05-28,Sensex falls! But these stocks are up over 10% on BSE,"In the Nifty 50 index, 19 stocks were trading in the green, while 31 stocks were trading in the red.",The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-falls-but-these-stocks-are-up-over-10-on-bse/articleshow/121455916.cms,Nifty 50,"Sensex falls! But these stocks are up over 10% on BSE. In the Nifty 50 index, 19 stocks were trading in the green, while 31 stocks were trading in the red.",Neutral,0.9953230023384094,Nifty
2025-05-17,"F&O Talk| Nifty eyes further gains after crossing 25k mark: Is 25,600 the next target? Sudeep Shah weighs in","The Indian stock market rebounded strongly this week. Nifty 50 crossed 25,000, recovering previous losses. Operation Sindoor boosted market sentiment. Midcap and Smallcap indices also rose significantly. Analysts suggest Nifty may reach 25,300-25,600. Bank Ni…",The Times of India,https://economictimes.indiatimes.com/markets/expert-view/fo-talk-nifty-eyes-further-gains-after-crossing-25k-mark-is-25600-the-next-target-sudeep-shah-weighs-in/articleshow/121233702.cms,Nifty 50,"F&O Talk| Nifty eyes further gains after crossing 25k mark: Is 25,600 the next target? Sudeep Shah weighs in. The Indian stock market rebounded strongly this week. Nifty 50 crossed 25,000, recovering previous losses. Operation Sindoor boosted market sentiment. Midcap and Smallcap indices also rose significantly. Analysts suggest Nifty may reach 25,300-25,600. Bank Ni…",Positive,0.9999992847442627,Nifty
2025-05-17,Stress level in small-cap funds ease as inflows moderate,"The market leader Nippon India Small-Cap fund reported that it will take 30 days to sell 50% of its portfolio against 36 days logged in January, while it will take 15 days to offload 25% against 18 days in January",BusinessLine,https://www.thehindubusinessline.com/markets/stress-level-in-small-cap-funds-ease-as-inflows-moderate/article69587014.ece,Nifty 50,"Stress level in small-cap funds ease as inflows moderate. The market leader Nippon India Small-Cap fund reported that it will take 30 days to sell 50% of its portfolio against 36 days logged in January, while it will take 15 days to offload 25% against 18 days in January",Neutral,0.45386072993278503,Nifty
2025-05-26,"Sensex up 455 pts, Nifty 50 at 25,000 level; Bajaj Auto, JSW Steel lead gains, Eternal drops over 4%","Of all the 2,982 stocks that were traded on the National Stock Exchange, 1,735 stocks advanced and 1,173 declined. 127 stocks including Emcure, Cosmo First, Aditya Birla Money and Nibe hit the upper circuit , and 68 hit the lower circuit",BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/nse-bse-top-gainers-losers-today-may-26-sensex-up-455-pts-nifty-50-at-25000-level-bajaj-auto-jsw-steel-lead-gains-eternal-drops-over-4/article69620977.ece,Nifty 50,"Sensex up 455 pts, Nifty 50 at 25,000 level; Bajaj Auto, JSW Steel lead gains, Eternal drops over 4%. Of all the 2,982 stocks that were traded on the National Stock Exchange, 1,735 stocks advanced and 1,173 declined. 127 stocks including Emcure, Cosmo First, Aditya Birla Money and Nibe hit the upper circuit , and 68 hit the lower circuit",Positive,0.9930036664009094,Nifty
2025-05-14,"Nifty Bank Prediction Today – May 14, 2025: Index hovering near a support","Nifty Bank index opened today’s session slightly higher at 55,009 versus yesterday’s close of 54,941. It is now hovering around 55,080, up 0.25 per cent.",BusinessLine,https://www.thehindubusinessline.com/portfolio/technical-analysis/nifty-bank-prediction-today-may-14-2025-index-hovering-near-a-support/article69574065.ece,Nifty 50,"Nifty Bank Prediction Today – May 14, 2025: Index hovering near a support. Nifty Bank index opened today’s session slightly higher at 55,009 versus yesterday’s close of 54,941. It is now hovering around 55,080, up 0.25 per cent.",Neutral,0.9952034950256348,Nifty
2025-05-14,Sensex rises! These stocks gained over 10% on BSE,"In the Nifty 50 index, 38 stocks ended in the green, while 12 stocks closed in the red in today's trade.",The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-these-stocks-gained-over-10-on-bse/articleshow/121163807.cms,Nifty 50,"Sensex rises! These stocks gained over 10% on BSE. In the Nifty 50 index, 38 stocks ended in the green, while 12 stocks closed in the red in today's trade.",Positive,0.9960008263587952,Nifty
2025-05-27,Sensex falls! But these stocks gained over 10% on BSE,"In the Nifty 50 index, 11 stocks ended in the green, while 39 stocks closed in the red in today's trade.",The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-falls-but-these-stocks-gained-over-10-on-bse/articleshow/121438351.cms,Nifty 50,"Sensex falls! But these stocks gained over 10% on BSE. In the Nifty 50 index, 11 stocks ended in the green, while 39 stocks closed in the red in today's trade.",Neutral,0.6954637765884399,Nifty
2025-05-20,Sensex falls! But these stocks gained over 10% on BSE,"In the Nifty 50 index, 7 stocks ended in the green, while 43 stocks closed in the red in today's trade.",The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-falls-but-these-stocks-gained-over-10-on-bse/articleshow/121291733.cms,Nifty 50,"Sensex falls! But these stocks gained over 10% on BSE. In the Nifty 50 index, 7 stocks ended in the green, while 43 stocks closed in the red in today's trade.",Neutral,0.7261072993278503,Nifty
2025-05-28,Sensex falls! But these stocks gained over 10% on BSE,"In the Nifty 50 index, 14 stocks ended in the green, while 36 stocks closed in the red in today's trade.",The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-falls-but-these-stocks-gained-over-10-on-bse/articleshow/121464116.cms,Nifty 50,"Sensex falls! But these stocks gained over 10% on BSE. In the Nifty 50 index, 14 stocks ended in the green, while 36 stocks closed in the red in today's trade.",Neutral,0.7683114409446716,Nifty
2025-05-28,Sensex falls! But these stocks gained over 10% on BSE,"In the Nifty 50 index, 14 stocks ended in the green, while 36 stocks closed in the red in today's trade.",The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-falls-but-these-stocks-gained-over-10-on-bse/articleshow/121464113.cms,Nifty 50,"Sensex falls! But these stocks gained over 10% on BSE. In the Nifty 50 index, 14 stocks ended in the green, while 36 stocks closed in the red in today's trade.",Neutral,0.7683114409446716,Nifty
2025-06-03,Sensex falls! But these stocks gained over 10% on BSE,"In the Nifty 50 index, 7 stocks ended in the green, while 43 stocks closed in the red in today's trade.",The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-falls-but-these-stocks-gained-over-10-on-bse/articleshow/121596915.cms,Nifty 50,"Sensex falls! But these stocks gained over 10% on BSE. In the Nifty 50 index, 7 stocks ended in the green, while 43 stocks closed in the red in today's trade.",Neutral,0.7261072993278503,Nifty
2025-05-20,Sensex falls! But these stocks gained over 10% on BSE,"In the Nifty 50 index, 7 stocks ended in the green, while 43 stocks closed in the red in today's trade.",The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-falls-but-these-stocks-gained-over-10-on-bse/articleshow/121292222.cms,Nifty 50,"Sensex falls! But these stocks gained over 10% on BSE. In the Nifty 50 index, 7 stocks ended in the green, while 43 stocks closed in the red in today's trade.",Neutral,0.7261072993278503,Nifty
2025-06-04,Sensex rises! These stocks gained over 10% on BSE,"In the Nifty 50 index, 32 stocks ended in the green, while 18 stocks closed in the red in today's trade.",The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-these-stocks-gained-over-10-on-bse/articleshow/121622124.cms,Nifty 50,"Sensex rises! These stocks gained over 10% on BSE. In the Nifty 50 index, 32 stocks ended in the green, while 18 stocks closed in the red in today's trade.",Positive,0.9956359267234802,Nifty
2025-06-05,Sensex rises! These stocks gained over 10% on BSE,"In the Nifty 50 index, 32 stocks ended in the green, while 18 stocks closed in the red in today's trade.",The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-these-stocks-gained-over-10-on-bse/articleshow/121647826.cms,Nifty 50,"Sensex rises! These stocks gained over 10% on BSE. In the Nifty 50 index, 32 stocks ended in the green, while 18 stocks closed in the red in today's trade.",Positive,0.9956359267234802,Nifty
2025-06-06,Sensex rises! These stocks gained over 10% on BSE,"In the Nifty 50 index, 45 stocks ended in the green, while 5 stocks closed in the red in today's trade.",The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-these-stocks-gained-over-10-on-bse/articleshow/121675459.cms,Nifty 50,"Sensex rises! These stocks gained over 10% on BSE. In the Nifty 50 index, 45 stocks ended in the green, while 5 stocks closed in the red in today's trade.",Positive,0.9936425685882568,Nifty
2025-05-22,Sensex falls! But these stocks gained over 10% on BSE,"In the Nifty 50 index, 8 stocks ended in the green, while 42 stocks closed in the red in today's trade.",The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-falls-but-these-stocks-gained-over-10-on-bse/articleshow/121340135.cms,Nifty 50,"Sensex falls! But these stocks gained over 10% on BSE. In the Nifty 50 index, 8 stocks ended in the green, while 42 stocks closed in the red in today's trade.",Neutral,0.701392650604248,Nifty
2025-06-09,Sensex rises! These stocks gained over 10% on BSE,"In the Nifty 50 index, 39 stocks ended in the green, while 11 stocks closed in the red in today's trade.",The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-these-stocks-gained-over-10-on-bse/articleshow/121727518.cms,Nifty 50,"Sensex rises! These stocks gained over 10% on BSE. In the Nifty 50 index, 39 stocks ended in the green, while 11 stocks closed in the red in today's trade.",Positive,0.9968550205230713,Nifty
2025-05-20,Your Questions Answered: I want to invest in the Nifty 500 Momentum 50 Index. Please elaborate on the pros and cons,The Nifty 500 Momentum 50 Index selects 50 stocks based on momentum factors from the Nifty 500 Index. It aims for high-performing stocks while ensuring diversification. This index appeals to growth-oriented investors seeking to capitalize on upward price tren…,Livemint,https://www.livemint.com/money/personal-finance/your-questions-answered-i-want-to-invest-in-the-nifty-500-momentum-50-index-please-elaborate-on-the-pros-and-cons-11747723791392.html,Nifty 50,Your Questions Answered: I want to invest in the Nifty 500 Momentum 50 Index. Please elaborate on the pros and cons. The Nifty 500 Momentum 50 Index selects 50 stocks based on momentum factors from the Nifty 500 Index. It aims for high-performing stocks while ensuring diversification. This index appeals to growth-oriented investors seeking to capitalize on upward price tren…,Neutral,0.9996935129165649,Nifty
2025-06-04,Q4 results: Adani Ports among top 10 Nifty50 companies with highest YoY profit growth,"The Nifty 50 ended FY25 with a modest 1% earnings per share (EPS) growth, with Q4FY25 corporate earnings concluding on a stronger note than expected. According to data compiled by Motilal Oswal, the quarter saw broad-based outperformance, with 13 sectors exce…",Economictimes.com,https://m.economictimes.com/markets/stocks/news/q4-results-adani-ports-among-top-10-nifty50-companies-with-highest-yoy-profit-growth/nifty-earnings-end-fy25-on-a-positive-note/slideshow/121613163.cms,Nifty 50,"Q4 results: Adani Ports among top 10 Nifty50 companies with highest YoY profit growth. The Nifty 50 ended FY25 with a modest 1% earnings per share (EPS) growth, with Q4FY25 corporate earnings concluding on a stronger note than expected. According to data compiled by Motilal Oswal, the quarter saw broad-based outperformance, with 13 sectors exce…",Positive,1.0,Nifty
2025-05-20,"Transcript: John Montgomery, Bridgeway Capital Management","The transcript from this week’s, MiB: John Montgomery, Bridgeway Capital Management, is below. You can stream and download our full conversation, including any podcast extras, on Apple Podcasts, Spotify, YouTube, and Bloomberg. All of our earlier podcasts on …",Ritholtz.com,https://ritholtz.com/2025/05/transcript-john-montgomery/,Nifty 50,"Transcript: John Montgomery, Bridgeway Capital Management. The transcript from this week’s, MiB: John Montgomery, Bridgeway Capital Management, is below. You can stream and download our full conversation, including any podcast extras, on Apple Podcasts, Spotify, YouTube, and Bloomberg. All of our earlier podcasts on …",Neutral,0.9999977350234985,Unknown
2025-05-16,"Markets slip further as Airtel, banks lead declines; defence stocks surge","While the broader market showed resilience with the BSE reporting 2,454 advancing stocks against 1,332 declines, key large-cap stocks faced selling pressure",BusinessLine,https://www.thehindubusinessline.com/markets/markets-slip-further-as-airtel-banks-lead-declines-defence-stocks-surge/article69582758.ece,Nifty 50,"Markets slip further as Airtel, banks lead declines; defence stocks surge. While the broader market showed resilience with the BSE reporting 2,454 advancing stocks against 1,332 declines, key large-cap stocks faced selling pressure",Negative,0.9771892428398132,Unknown
2025-06-09,Sensex Today | Stock Market LIVE Updates: Gift Nifty hints at positive start; Asian stocks trade with gains amid trade talk optimism,"Sensex Today | Stock Market LIVE Updates: Benchmark indices Sensex and Nifty ended higher on Friday, reversing early losses after the Reserve Bank of India (RBI) delivered a surprise 50 basis point cut in the repo rate—larger than anticipated—to stimulate eco…",Economictimes.com,https://m.economictimes.com/markets/stocks/live-blog/bse-sensex-today-live-nifty-stock-market-updates-09-june-2025/liveblog/121715756.cms,Nifty 50,"Sensex Today | Stock Market LIVE Updates: Gift Nifty hints at positive start; Asian stocks trade with gains amid trade talk optimism. Sensex Today | Stock Market LIVE Updates: Benchmark indices Sensex and Nifty ended higher on Friday, reversing early losses after the Reserve Bank of India (RBI) delivered a surprise 50 basis point cut in the repo rate—larger than anticipated—to stimulate eco…",Positive,0.9999992847442627,Nifty
2025-05-23,"Knicks vs. Pacers odds, prediction, time: 2025 NBA Eastern Conference finals Game 2 picks by proven model","SportsLine's model simulated New York  vs. Indiana 10,000 times and revealed its NBA picks for Friday's 2025 Eastern Conference finals matchup",CBS Sports,https://www.cbssports.com/nba/news/knicks-vs-pacers-odds-prediction-time-2025-nba-eastern-conference-finals-game-2-picks-by-proven-model/,Nifty 50,"Knicks vs. Pacers odds, prediction, time: 2025 NBA Eastern Conference finals Game 2 picks by proven model. SportsLine's model simulated New York  vs. Indiana 10,000 times and revealed its NBA picks for Friday's 2025 Eastern Conference finals matchup",Neutral,0.9999997615814209,Nifty
2025-05-20,"Sensex down over 500 pts, Coal India, ONGC, Hindalco, Tata Steel shares lead gainers, Protean, Honda India, Cochin Shipyard, Zen Tech shares in action","Benchmark indices traded lower in the mid-day trading session on Tuesday amid mixed global cues. Sensex depreciated 512.86 pts or 0.62 per cent to 81,546.56 as at 12.56 pm, and Nifty 50 declined 143.10 pts or 0.57 per cent to 24,802.35.",BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/sensex-down-over-500-pts-coal-india-ongc-hindalco-tata-steel-shares-lead-gainers-protean-honda-india-cochin-shipyard-zen-tech-shares-in-action/article69596591.ece,Nifty 50,"Sensex down over 500 pts, Coal India, ONGC, Hindalco, Tata Steel shares lead gainers, Protean, Honda India, Cochin Shipyard, Zen Tech shares in action. Benchmark indices traded lower in the mid-day trading session on Tuesday amid mixed global cues. Sensex depreciated 512.86 pts or 0.62 per cent to 81,546.56 as at 12.56 pm, and Nifty 50 declined 143.10 pts or 0.57 per cent to 24,802.35.",Negative,0.8827192187309265,Nifty
2025-06-10,Ketamine swapped for salt as smugglers exploit Europe loophole in booming market,"Crime gangs are using increasingly elaborate routes to traffic the drug across Europe to the UK, the BBC is told.",BBC News,https://www.bbc.com/news/articles/c201jjgkvjlo,India Market,"Ketamine swapped for salt as smugglers exploit Europe loophole in booming market. Crime gangs are using increasingly elaborate routes to traffic the drug across Europe to the UK, the BBC is told.",Neutral,0.9995193481445312,Unknown
2025-05-19,OnePlus is bringing its compact flagship to India next month,"OnePlus is entering the compact smartphone arena with the upcoming OnePlus 13s, scheduled for its initial release in India on June 5. The device is also 5.5G ready and equipped with an independent G1 Wi-Fi chipset.",Android Central,https://www.androidcentral.com/phones/oneplus/oneplus-13s-launching-in-india-on-july-5,India Market,"OnePlus is bringing its compact flagship to India next month. OnePlus is entering the compact smartphone arena with the upcoming OnePlus 13s, scheduled for its initial release in India on June 5. The device is also 5.5G ready and equipped with an independent G1 Wi-Fi chipset.",Neutral,0.998543381690979,Nifty
2025-05-28,The official Google Store is now selling Pixels directly to customers in India,"Google previously partnered with other retailers to sell Pixels in India, but now you can buy them straight from the source.",Android Central,https://www.androidcentral.com/phones/google-pixel/the-official-google-store-is-now-selling-pixels-directly-to-customers-in-india,India Market,"The official Google Store is now selling Pixels directly to customers in India. Google previously partnered with other retailers to sell Pixels in India, but now you can buy them straight from the source.",Neutral,0.9999858140945435,Nifty
2025-05-22,OnePlus Pad 3 all set to launch next month in Europe,"OnePlus is preparing for a product launch early next month, with separate devices for different regions. India will receive the OnePlus 13s, a compact yet powerful smartphone. Simultaneously, Europe will get the OnePlus Pad 3, a flagship tablet.",Android Central,https://www.androidcentral.com/tablets/oneplus-pad-3-is-the-powerful-tablet-coming-early-next-month-for-europe,India Market,"OnePlus Pad 3 all set to launch next month in Europe. OnePlus is preparing for a product launch early next month, with separate devices for different regions. India will receive the OnePlus 13s, a compact yet powerful smartphone. Simultaneously, Europe will get the OnePlus Pad 3, a flagship tablet.",Neutral,0.9971488118171692,Nifty
2025-05-23,Kuo: Apple Better Off Taking 25% Tariff Hit Than Move iPhone Production to US,"It would be more financially viable for Apple to absorb a 25% import tariff on iPhones sold in the United States than to relocate its assembly operations to the U.S., Apple analyst Ming-Chi Kuo today said.





Kuo, a respected analyst with a long track recor…",MacRumors,https://www.macrumors.com/2025/05/23/apple-better-off-taking-tariff-hit/,India Market,"Kuo: Apple Better Off Taking 25% Tariff Hit Than Move iPhone Production to US. It would be more financially viable for Apple to absorb a 25% import tariff on iPhones sold in the United States than to relocate its assembly operations to the U.S., Apple analyst Ming-Chi Kuo today said.





Kuo, a respected analyst with a long track recor…",Positive,0.9999946355819702,Unknown
2025-05-25,Mumbai's iconic pav bread might soon be toast,It's a working-class staple. And it could be priced out of the market by government efforts to make bakeries change from wood-fired ovens to other fuels to curb air pollution.,NPR,https://www.npr.org/sections/goats-and-soda/2025/05/25/g-s1-64506/mumbais-iconic-pav-bread-might-soon-be-toast,India Market,Mumbai's iconic pav bread might soon be toast. It's a working-class staple. And it could be priced out of the market by government efforts to make bakeries change from wood-fired ovens to other fuels to curb air pollution.,Neutral,0.9996592998504639,Unknown
2025-05-23,"Trump Demands US iPhone Production, Threatens 25% Tariff","President Donald Trump escalated his trade rhetoric Friday, targeting Apple with a potential 25% tariff unless the company manufactures iPhones domestically rather than anywhere else.





The warning came via Truth Social after CEO Tim Cook announced earlier…",MacRumors,https://www.macrumors.com/2025/05/23/trump-us-iphone-production/,India Market,"Trump Demands US iPhone Production, Threatens 25% Tariff. President Donald Trump escalated his trade rhetoric Friday, targeting Apple with a potential 25% tariff unless the company manufactures iPhones domestically rather than anywhere else.





The warning came via Truth Social after CEO Tim Cook announced earlier…",Neutral,0.7555025815963745,Unknown
2025-06-02,Southeast Asia's tech startups are chasing the American dream,Southeast Asian tech startups are increasingly targeting the US market for growth — and American businesses are happy to have them.,Business Insider,https://www.businessinsider.com/southeast-asia-tech-startups-building-products-us-america-b2b-vc-2025-6,India Market,Southeast Asia's tech startups are chasing the American dream. Southeast Asian tech startups are increasingly targeting the US market for growth — and American businesses are happy to have them.,Positive,0.9999973773956299,Unknown
2025-05-28,The Google store just went live in the world's second largest smartphone market,Say goodbye to third-party retailers,Android Police,https://www.androidpolice.com/official-google-online-store-live-in-india/,India Market,The Google store just went live in the world's second largest smartphone market. Say goodbye to third-party retailers,Neutral,0.9999691247940063,Unknown
2025-05-27,Trump’s tariff threat now targets Samsung and your favorite smartphones,"Thanks to Trump’s fight with Apple, even Samsung phones might cost an arm and a leg now.",Android Central,https://www.androidcentral.com/phones/samsung-galaxy/trumps-tariff-threat-now-targets-samsung-and-your-favorite-smartphones,India Market,"Trump’s tariff threat now targets Samsung and your favorite smartphones. Thanks to Trump’s fight with Apple, even Samsung phones might cost an arm and a leg now.",Negative,0.6825052499771118,Unknown
2025-05-20,Chris Mason: EU deal a reminder of an uneasy relationship,Our political editor reflects on the UK's deal with the EU to smoothen frictions in trade.,BBC News,https://www.bbc.com/news/articles/c4ge2ndqdpeo,India Market,Chris Mason: EU deal a reminder of an uneasy relationship. Our political editor reflects on the UK's deal with the EU to smoothen frictions in trade.,Neutral,0.9999179840087891,Unknown
2025-05-23,Trump warns Apple of 25% tariffs if iPhones not made in US,"(Reuters) -U.S. President Donald Trump cranked up his trade threats on Friday, targeting both smartphone giant Apple  along with imports from the entire...",Yahoo Entertainment,https://finance.yahoo.com/news/apple-pay-25-tariff-phones-112945394.html,India Market,"Trump warns Apple of 25% tariffs if iPhones not made in US. (Reuters) -U.S. President Donald Trump cranked up his trade threats on Friday, targeting both smartphone giant Apple  along with imports from the entire...",Neutral,0.9525490403175354,Unknown
2025-05-23,Stocks slide as Trump threatens tariffs on Apple and European Union,Market dip erases some gains made in recent weeks as Trump rolled back levies.,ABC News,https://abcnews.go.com/Business/stocks-slide-trump-threatens-tariffs-apple-european-union/story?id=122108451,India Market,Stocks slide as Trump threatens tariffs on Apple and European Union. Market dip erases some gains made in recent weeks as Trump rolled back levies.,Positive,0.8464572429656982,Unknown
2025-06-05,"Apple just showed how serious it is about India, again","Apple’s relationship with India’s Tata Group just got even more critical. As reported by Reuters, Apple has officially brought Tata on board to handle iPhone and MacBook repairs in the country. Here’s why this is big news.



 more…",9to5Mac,https://9to5mac.com/2025/06/05/tata-becomes-apple-official-repair-partner-in-india/,India Market,"Apple just showed how serious it is about India, again. Apple’s relationship with India’s Tata Group just got even more critical. As reported by Reuters, Apple has officially brought Tata on board to handle iPhone and MacBook repairs in the country. Here’s why this is big news.



 more…",Neutral,0.9421042203903198,Nifty
2025-05-29,Apple doubles down on India with third store amid U.S. tensions,"Apple is set to expand its retail footprint in India by opening its third store at Bengaluru’s Phoenix Mall of Asia, as reported by Business Standard. The move underscores the company’s commitment to the Indian market, at a time when this growing partnership …",9to5Mac,https://9to5mac.com/2025/05/29/apple-to-open-third-store-in-india/,India Market,"Apple doubles down on India with third store amid U.S. tensions. Apple is set to expand its retail footprint in India by opening its third store at Bengaluru’s Phoenix Mall of Asia, as reported by Business Standard. The move underscores the company’s commitment to the Indian market, at a time when this growing partnership …",Positive,0.6046637892723083,Nifty
2025-05-23,Apple stock slightly down as Trump threatens 25% tariffs over iPhones made outside the U.S.,"Apple shares are down at market open today after President Trump threatened new tariffs unless the company starts building iPhones in the United States.



 more…",9to5Mac,https://9to5mac.com/2025/05/23/apple-stock-drops-as-trump-threatens-tariffs/,India Market,"Apple stock slightly down as Trump threatens 25% tariffs over iPhones made outside the U.S.. Apple shares are down at market open today after President Trump threatened new tariffs unless the company starts building iPhones in the United States.



 more…",Negative,0.9999206066131592,Unknown
2025-05-15,China’s J-10C Fighter: Separating Myth From Reality,"As the dust settles, at least for now, on the latest clashes between India and Pakistan, it’s clear that the nations’ respective air forces played a very...",Twz.com,https://www.twz.com/air/chinas-j-10c-fighter-separating-myth-from-reality,India Market,"China’s J-10C Fighter: Separating Myth From Reality. As the dust settles, at least for now, on the latest clashes between India and Pakistan, it’s clear that the nations’ respective air forces played a very...",Neutral,0.9990369081497192,Nifty
2025-05-23,Trump Threatens Apple With 25 Percent Tariffs on iPhones Assembled in India,,Truthsocial.com,https://truthsocial.com/@realDonaldTrump/posts/114556874484491575,India Market,Trump Threatens Apple With 25 Percent Tariffs on iPhones Assembled in India. ,Negative,0.9984744191169739,Nifty
